       10006   100.029991       100.029991      #num partics, box.x,box.y
  -5.37049961      -5.34455109    
   4.36958933       5.10096025    
   39.0735054       3.34577537    
   5.09242201      -48.0707397    
   43.3924065      -49.1829948    
   19.9861546      -13.9757690    
  -4.03546190      -40.0021782    
  -44.1003494       3.59519434    
  -12.8240900       15.3397264    
   39.8866425       30.9998417    
  -27.8909569      -42.6059341    
  -14.0655317      -44.0990372    
  -8.45525837       19.3944778    
  -9.73737907      -46.0778961    
   9.40572834      -6.02205706    
 -0.238350362       5.30282354    
  -11.3656473      -23.0498753    
   13.8935213       28.7805824    
  -7.31625631E-02   41.8159637    
  -39.5816994      -28.1843891    
  -24.9465618      -2.04467034    
  -35.2756157       9.88515949    
  -31.8894691      -21.0326977    
   24.5454578       45.2870522    
   43.7938004       27.6030579    
  -23.8169727       34.8701401    
  -2.39303231       30.4754772    
  -35.8183403       43.0688133    
  -38.4073753      -40.2089233    
   19.7992268      -18.7273312    
  -11.7560854      -19.4746132    
   1.32579041      -9.98640442    
   37.2955627       7.38040686    
   24.3538666       8.34455788E-02
  -25.1349468      -18.1666889    
   31.0997906       49.3409271    
   43.7592735      -39.5543060    
  -22.3898678      -17.9890842    
  -44.8418007       2.72627091    
   34.3661766       45.1868134    
   22.8004417       8.23381329    
  -9.76595020      -27.0872898    
  -7.46214247      -12.4754801    
   14.1370258      -35.4334068    
   9.05945015       1.91533506    
 -0.123934671       21.8174229    
  -47.1327438       39.8811035    
   8.52290630      -45.0667610    
  -15.2909184      -45.3601913    
   20.7044430      -16.3864155    
   47.7821198      -12.1330051    
   34.3016319      -35.9839973    
   46.6815186       17.3553009    
   40.7733536      -32.0851402    
   8.81800079      -28.1275673    
   43.8335762      -11.0672016    
   8.78189754      -3.39526844    
   1.14653039      -5.36155415    
  -31.9693127      -27.7550220    
   8.93517017      -34.5740852    
   5.36742544      -23.3160629    
   34.6594620      -12.3065882    
  -12.8697805       47.5192795    
   11.5852127       41.3947525    
   49.7963829       6.42831945    
  -26.1226292      -18.3973274    
   13.8529463      -43.8523750    
  -20.0626469       37.4415512    
   7.14051628       39.8457031    
  -10.0745373      -6.32605457    
   32.1336555       46.9707298    
  -20.5469437      -15.9687023    
  -21.7745876      -37.3733635    
   4.89271498      0.260113150    
   14.1940804       6.72010756    
  -43.1606026       40.2940102    
   28.3867626       45.1531563    
   9.87127495       37.3115883    
   27.9971676      -1.12055695    
   22.5907841       2.05312085    
   17.3108635       45.8380814    
   46.4773979      -8.39498329    
  -19.4699516      -2.42212796    
   34.3182411      -36.9901810    
   32.6918221       45.4260483    
  -43.2127609      -41.7990608    
   6.30908060      -29.0732880    
   35.0685806      -42.6341972    
   17.3095531      -18.2694054    
   28.3512115       21.0281830    
   17.1054306       14.0917721    
   7.81184530      -34.8242455    
  -22.0415058      -40.0747375    
   33.1404228      -25.5007935    
  -21.3013649      -29.5833759    
  -27.9702148       36.3805847    
  -47.4237022       46.6022606    
  -23.4056683      -19.5881100    
   21.1275482       15.7084866    
  -38.6480713       44.4935875    
  -27.6001453       15.1510496    
   17.2885723       47.0591698    
  -39.4116669      -12.4970140    
   33.4756737      -46.9134674    
  -38.3400650      -7.00194407    
   13.5402651       32.9957466    
  -1.11912620       6.00078583    
  -3.08698773      -5.99715805    
   17.2970219      -41.1250687    
  -8.55755234      -44.5522995    
  -49.3719635       35.8796768    
   33.9759979       23.9674759    
   29.7179985       16.6719818    
   11.9617224       10.9287596    
  -48.8975754      -7.90306664    
   32.1543465      -36.5121498    
   36.1642265       49.4099922    
   45.5031204       9.45574665    
   37.9034119       13.6287613    
   38.0834923      -12.1763792    
  -16.3902035      -44.4208832    
  -24.0275040      -3.20409942    
  -27.0996742      -16.1591282    
   15.7033873       8.20854950    
  -7.03516293       47.8702621    
  -10.0552912       3.50175881    
   8.48989010      -11.9974194    
  -33.4538193      -40.3445663    
   16.3142948       12.9979515    
   3.90555835      -41.8097000    
  -35.9466972      -45.1007042    
  -43.5194550      -12.4518776    
  -29.3189335       23.0989761    
   15.5604582       20.0257854    
  -48.8352127       48.3600960    
   6.52249813      -33.3519783    
  -22.5811672      -14.7583961    
  -26.5176144      -5.75639343    
  -7.20551205       2.44224882    
   9.03172398       3.69490957    
   19.2098808       36.3966141    
   47.0214310      -28.5655327    
   15.5120869       40.5763702    
  -36.0234795      -49.6984749    
   36.1836014       36.4425049    
  -28.4843807      -27.9053802    
   26.6579208       6.58622646    
  -4.91512299      -22.2097855    
   30.6956253      -37.5390244    
   42.1313972       1.74127066    
  -12.9599380      -2.75254011    
  -3.53829935E-02   43.5083809    
   38.1564865      -49.7162476    
  -3.33921885      -42.7119980    
   8.31069851      -28.8771801    
  -25.1796761     -0.358970165    
  -3.38775086       29.7289257    
  -5.02184629       2.31509900    
   18.4526920       19.2337742    
  -6.23814106      -6.65358210    
   6.37079859      -32.7071228    
   9.38588428      -49.1180115    
   4.04386902       28.4431477    
  -42.8106384      -3.80684853    
   44.8479233       8.61599159    
   4.37020159      -27.8886242    
  -6.79323292       26.6379604    
  -12.1712360       2.19577289    
   20.8293056       38.0760612    
   3.49540639      -39.0070648    
   41.9905090      -48.1951675    
   41.7238808      -30.9622536    
   24.8372879       41.1354103    
   9.80116558       20.7038593    
  -26.3738117       20.2508869    
  -18.0920925      -26.4399567    
   35.2862549       6.29816866    
  -14.4569921      -41.7246094    
  -43.1262169       1.31035089    
   49.0046654      -7.64260387    
  -25.1085777       23.5443707    
   40.4318428       32.1987839    
  -4.67887545     -0.265480667    
  -4.77070808      -13.1596460    
   10.0072975       49.7618523    
   5.17749500      -15.9733639    
  -9.07377243       5.15368795    
  -18.3954334      -7.24227142    
   17.7045383       40.6655388    
  -29.9033241       3.78094339    
   17.3360691      -42.2475166    
  -44.9359207      -37.0213585    
  -3.42532611      -22.9694500    
  -38.0218620      -17.2514191    
   17.7950153      -33.9353485    
  -27.0440178       49.3592873    
   46.5381546       42.8482285    
   6.48892975      -44.8990593    
   47.7534142      -25.7199211    
   10.0219116       5.49322033    
  -29.3010139       8.22456169    
 -0.356260180       25.1763248    
   10.2867308      -6.22612143    
  -31.4838486       16.0618019    
  -36.7908669       20.5234871    
  -16.7751350       48.7585754    
   12.5194674      -12.2248087    
   41.0089455      -13.6331320    
   25.7694588      -36.9266586    
  -43.6456261      -7.76809216    
   17.4838066      -7.76896667    
 -0.851473212       36.7624550    
   1.34513164       14.0434008    
  -47.3113708      -48.2910347    
   18.1516819     -0.710557818    
  -47.5696907      -20.0262222    
  -36.2026901       29.3614750    
   5.68682289       42.2157555    
  -12.0872698       45.4259033    
  -11.2881804       2.80181503    
   10.2600241       24.5351124    
   26.1908150      -24.8142700    
   12.4326897      -29.5063019    
   27.4333210      -49.5808945    
  -44.2769356      -48.3979797    
  -20.0187912      -19.0867672    
  -25.8488655      -26.1913986    
  -38.9837570      -24.9056225    
   24.0586834      -40.0187874    
  -16.8976669      -35.6580734    
  -16.6581402       16.7930565    
  -38.0021935       4.01372385    
   6.86052990       21.9889088    
  -28.2853565       22.5193920    
   34.0978012       34.4141083    
   28.2844849       19.6707211    
   7.80702257       36.4454193    
  -13.2219753       25.4808311    
   21.4555111      -1.11485147    
   19.0520916       42.8438568    
  -14.9495506       49.5839539    
  -34.6722870      -41.9344139    
   39.2374153      -2.93614769    
   30.5771732      -25.7072468    
  -18.7573452      -31.4343109    
   12.0007267      -48.3037109    
  -29.3980465      -13.3232050    
  -43.0680847       41.4912033    
  -47.7043152       4.53740311    
  -11.2720804      -16.9453087    
  -22.5469284       42.7934456    
   35.5205345      -34.5679665    
  -37.9898071       39.1237717    
  -7.55059624       44.4066048    
  -32.8443680       14.5892410    
   7.10323238      -37.2426758    
   13.3179312       26.8321762    
   21.0446453       30.8474426    
   30.6847000       32.7235832    
  -42.1407204      -16.8331223    
   49.8714142      -27.0201244    
  -35.0985947      -36.9897423    
   10.2681246      -33.6863518    
   21.0960770       6.09538698    
   16.3304672       9.69196510    
   21.1644096      -47.4352112    
   25.2095451      -9.75496396E-02
   45.4068146       24.1866035    
   2.20559311      -36.3488235    
  -29.7749653      -31.1209164    
  -10.0001001       30.4741650    
   35.2626495      -33.4012222    
   9.75428009       19.8988819    
   23.0304985       6.16176653    
  -15.7283020      -32.1377373    
  -28.6590710      -18.9833221    
  -49.5301933      -47.5316620    
  -30.9352970      -40.3830299    
  -26.8043480       32.5002327    
   18.2121468      -1.73261631    
   16.0284367       49.3356857    
   27.8756580       7.91897631    
   26.9300842       25.3128433    
   24.6634731      -13.4330015    
  -12.6714573       49.6916199    
   23.9900589      -15.6707506    
   16.8613873       30.8244228    
   21.1906338       4.97966719    
   23.6639881      -16.5902462    
   12.9666252       31.6843281    
  -5.88230515       20.0812950    
  -21.1036530      -44.7089233    
  -18.8792934       34.7460098    
  -37.8331833       33.4654770    
   2.20438361      -17.3038712    
   40.9860725       40.9324570    
  -22.4742260      -24.9481640    
   43.7923470      -29.9678688    
   39.9498749       9.95018482    
   35.9774399      -9.93730450    
  -33.6898499      -17.1661854    
  -33.3563499      -34.2551537    
  -18.7365112       47.5628433    
   32.5449600      -42.4131775    
   15.0613003       42.9016991    
  -9.81535625      -36.7360878    
   15.3076735      -41.8032875    
   2.49402952       34.8208961    
  -32.0593529       18.1696033    
   36.5680962       30.4300194    
   21.6766796      -34.0430183    
  -40.8977814       15.7095060    
   36.9495316       22.6455669    
   27.9508381      -33.0079842    
  -14.7442617       8.72194290    
   7.61184692       12.9846191    
  -19.1958942       5.47027302    
  -40.4280510      -46.8840408    
   30.3750935      -2.57522655    
   47.3399277      -29.9132309    
  -25.0734615       46.9769936    
  -49.8253708       46.4918251    
  -32.7549095       28.6019573    
  -2.23812699       29.4067898    
   48.0436401       47.4615822    
   20.4298038      -10.3833418    
   15.2909184       33.8549232    
  -34.3443184       1.25273192    
   5.18290043       26.5225677    
  -34.9121017      -22.5343990    
   17.6630154      -18.9598637    
   2.75127268      -49.8191071    
  -25.6094837       2.11450315    
   37.1809006      -42.3108978    
   8.62272263       49.2478294    
   47.0521698      -9.09011936    
   42.2797165      -13.6990891    
  -15.6545792      -35.4916840    
  -7.48976707      -10.0439844    
   10.3925352       9.21974659    
  -23.4112034       11.8071394    
  -8.27392387       37.2705002    
   13.9366922      -46.7992439    
   19.4960308      -29.4545765    
   18.6316090      -29.2510376    
  -8.81400871      -21.1658649    
  -34.8377991      -25.0182438    
  -19.9017982      -37.4555359    
  -3.65376472      -30.5564861    
  -17.3494740      -5.07346678    
   48.5085640       12.4830999    
  -16.5771332      -21.3657627    
   19.2509670      -22.8126812    
  -36.2670860      -36.9639549    
  -6.59776545       32.7342224    
  -25.7991810       22.8655682    
